,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,genre
37,0.271,0.604,2,-7.749,1,0.0399,0.227,0.0,0.117,0.526,94.207,audio_features,5CbCgXCMti2YOgcisqmdWC,spotify:track:5CbCgXCMti2YOgcisqmdWC,https://api.spotify.com/v1/tracks/5CbCgXCMti2YOgcisqmdWC,https://api.spotify.com/v1/audio-analysis/5CbCgXCMti2YOgcisqmdWC,329800,4,Lúnasa,irish dance
38,0.454,0.0995,9,-17.464,1,0.0304,0.891,0.0123,0.189,0.324,94.516,audio_features,57o3UjNOuW8CRWGcsUND91,spotify:track:57o3UjNOuW8CRWGcsUND91,https://api.spotify.com/v1/tracks/57o3UjNOuW8CRWGcsUND91,https://api.spotify.com/v1/audio-analysis/57o3UjNOuW8CRWGcsUND91,268200,4,Danú,irish dance
39,0.321,0.561,11,-9.5,0,0.0386,0.0773,0.0,0.215,0.779,116.036,audio_features,3A6fEGLvQbLdcwTQKJBykd,spotify:track:3A6fEGLvQbLdcwTQKJBykd,https://api.spotify.com/v1/tracks/3A6fEGLvQbLdcwTQKJBykd,https://api.spotify.com/v1/audio-analysis/3A6fEGLvQbLdcwTQKJBykd,292280,4,Lúnasa,irish dance
40,0.851,0.873,7,-4.612,1,0.0409,0.532,0.87,0.27,0.978,113.102,audio_features,3lLjkq4CslCtD5GVWuSH7I,spotify:track:3lLjkq4CslCtD5GVWuSH7I,https://api.spotify.com/v1/tracks/3lLjkq4CslCtD5GVWuSH7I,https://api.spotify.com/v1/audio-analysis/3lLjkq4CslCtD5GVWuSH7I,243200,4,Chris and Michelle McLoughlin,irish dance
41,0.43,0.655,2,-5.972,1,0.0367,0.0285,4.29e-06,0.116,0.33,155.834,audio_features,5lPYiHC6p5iXRtxOnGffiT,spotify:track:5lPYiHC6p5iXRtxOnGffiT,https://api.spotify.com/v1/tracks/5lPYiHC6p5iXRtxOnGffiT,https://api.spotify.com/v1/audio-analysis/5lPYiHC6p5iXRtxOnGffiT,205147,4,Beoga,irish dance
42,0.627,0.59,2,-9.842,1,0.0409,0.627,0.000139,0.362,0.835,119.993,audio_features,7EZiJoHSM3osrmKI0u8dMQ,spotify:track:7EZiJoHSM3osrmKI0u8dMQ,https://api.spotify.com/v1/tracks/7EZiJoHSM3osrmKI0u8dMQ,https://api.spotify.com/v1/audio-analysis/7EZiJoHSM3osrmKI0u8dMQ,232480,4,Craig Duncan,irish dance
43,0.567,0.616,7,-9.379,1,0.0373,0.0316,0.000155,0.121,0.312,117.997,audio_features,4I6BI8VwGTqwFyjGuhf2GG,spotify:track:4I6BI8VwGTqwFyjGuhf2GG,https://api.spotify.com/v1/tracks/4I6BI8VwGTqwFyjGuhf2GG,https://api.spotify.com/v1/audio-analysis/4I6BI8VwGTqwFyjGuhf2GG,215720,4,Beoga,irish dance
44,0.488,0.734,9,-5.483,1,0.0413,0.1,5.49e-06,0.218,0.509,85.949,audio_features,22f0c2GTiNaAQvI6Oxw6GT,spotify:track:22f0c2GTiNaAQvI6Oxw6GT,https://api.spotify.com/v1/tracks/22f0c2GTiNaAQvI6Oxw6GT,https://api.spotify.com/v1/audio-analysis/22f0c2GTiNaAQvI6Oxw6GT,170490,1,Beoga,irish dance
45,0.598,0.539,7,-13.434,1,0.0547,0.0567,0.0524,0.107,0.602,107.97,audio_features,60l44Uf3NuVufA9BysdBVZ,spotify:track:60l44Uf3NuVufA9BysdBVZ,https://api.spotify.com/v1/tracks/60l44Uf3NuVufA9BysdBVZ,https://api.spotify.com/v1/audio-analysis/60l44Uf3NuVufA9BysdBVZ,261520,4,Craig Duncan,irish dance
46,0.618,0.686,4,-11.187,0,0.0397,0.331,0.354,0.17,0.806,119.941,audio_features,4EtioALa32YKwRWZMOuo0B,spotify:track:4EtioALa32YKwRWZMOuo0B,https://api.spotify.com/v1/tracks/4EtioALa32YKwRWZMOuo0B,https://api.spotify.com/v1/audio-analysis/4EtioALa32YKwRWZMOuo0B,209013,4,Craig Duncan,irish dance
47,0.334,0.441,5,-14.238,1,0.0452,0.0581,0.563,0.14,0.174,133.014,audio_features,6uVtak57L2FWHMOh7owDrR,spotify:track:6uVtak57L2FWHMOh7owDrR,https://api.spotify.com/v1/tracks/6uVtak57L2FWHMOh7owDrR,https://api.spotify.com/v1/audio-analysis/6uVtak57L2FWHMOh7owDrR,217933,4,Ronan Hardiman,irish dance
48,0.386,0.586,11,-8.95,0,0.042,0.509,0.0,0.138,0.862,126.636,audio_features,3l84A3ByIczCjIwe3JQgGW,spotify:track:3l84A3ByIczCjIwe3JQgGW,https://api.spotify.com/v1/tracks/3l84A3ByIczCjIwe3JQgGW,https://api.spotify.com/v1/audio-analysis/3l84A3ByIczCjIwe3JQgGW,284520,4,Solas,irish dance
49,0.912,0.623,7,-15.07,1,0.0584,0.699,0.683,0.0791,0.976,115.985,audio_features,0SaKT5frj1HFAAXXaOJhcQ,spotify:track:0SaKT5frj1HFAAXXaOJhcQ,https://api.spotify.com/v1/tracks/0SaKT5frj1HFAAXXaOJhcQ,https://api.spotify.com/v1/audio-analysis/0SaKT5frj1HFAAXXaOJhcQ,675129,4,Stephen Walker,irish dance
0,0.559,0.488,4,-5.896,1,0.0254,0.639,0.00214,0.134,0.444,71.87,audio_features,1bVJzskZVP6YcUFpKOP8I7,spotify:track:1bVJzskZVP6YcUFpKOP8I7,https://api.spotify.com/v1/tracks/1bVJzskZVP6YcUFpKOP8I7,https://api.spotify.com/v1/audio-analysis/1bVJzskZVP6YcUFpKOP8I7,212493,4,We Banjo 3,irish banjo
1,0.536,0.588,10,-8.488,1,0.0717,0.649,8.83e-05,0.0995,0.954,118.9,audio_features,1C1cFbyHUkfWci0fCoeRSl,spotify:track:1C1cFbyHUkfWci0fCoeRSl,https://api.spotify.com/v1/tracks/1C1cFbyHUkfWci0fCoeRSl,https://api.spotify.com/v1/audio-analysis/1C1cFbyHUkfWci0fCoeRSl,275333,4,Mick Moloney,irish banjo
2,0.677,0.626,7,-3.902,1,0.0296,0.725,1.25e-06,0.0866,0.512,106.905,audio_features,6LLul5aB8bnW17nZRzA2th,spotify:track:6LLul5aB8bnW17nZRzA2th,https://api.spotify.com/v1/tracks/6LLul5aB8bnW17nZRzA2th,https://api.spotify.com/v1/audio-analysis/6LLul5aB8bnW17nZRzA2th,158027,4,We Banjo 3,irish banjo
3,0.45,0.814,7,-6.431,1,0.0401,0.831,0.332,0.069,0.808,126.962,audio_features,4akhlPKimkDKwOyJbKnugt,spotify:track:4akhlPKimkDKwOyJbKnugt,https://api.spotify.com/v1/tracks/4akhlPKimkDKwOyJbKnugt,https://api.spotify.com/v1/audio-analysis/4akhlPKimkDKwOyJbKnugt,237252,4,We Banjo 3,irish banjo
4,0.269,0.188,2,-10.361,1,0.0407,0.969,1.96e-06,0.0893,0.357,85.821,audio_features,54DmRTsE2YlhxxdO82DiJX,spotify:track:54DmRTsE2YlhxxdO82DiJX,https://api.spotify.com/v1/tracks/54DmRTsE2YlhxxdO82DiJX,https://api.spotify.com/v1/audio-analysis/54DmRTsE2YlhxxdO82DiJX,257120,3,Luke Kelly,irish banjo
5,0.633,0.769,7,-4.692,1,0.0808,0.49,0.0,0.262,0.367,125.062,audio_features,5q64Dc75cR91vhO4mCPlCV,spotify:track:5q64Dc75cR91vhO4mCPlCV,https://api.spotify.com/v1/tracks/5q64Dc75cR91vhO4mCPlCV,https://api.spotify.com/v1/audio-analysis/5q64Dc75cR91vhO4mCPlCV,227760,4,We Banjo 3,irish banjo
6,0.671,0.656,7,-5.03,1,0.0317,0.569,0.0,0.105,0.468,124.888,audio_features,603zBfIsHVi0hqgj9IxQsM,spotify:track:603zBfIsHVi0hqgj9IxQsM,https://api.spotify.com/v1/tracks/603zBfIsHVi0hqgj9IxQsM,https://api.spotify.com/v1/audio-analysis/603zBfIsHVi0hqgj9IxQsM,212693,4,We Banjo 3,irish banjo
7,0.611,0.136,11,-17.466,1,0.0308,0.765,0.0,0.0861,0.494,105.857,audio_features,6WWLO6aWNAMdtOI6iOL86D,spotify:track:6WWLO6aWNAMdtOI6iOL86D,https://api.spotify.com/v1/tracks/6WWLO6aWNAMdtOI6iOL86D,https://api.spotify.com/v1/audio-analysis/6WWLO6aWNAMdtOI6iOL86D,299133,4,Luke Kelly,irish banjo
8,0.66,0.464,0,-9.178,1,0.0986,0.763,0.0,0.102,0.913,118.68,audio_features,1QemSPbgRmEqEDE5N4yk45,spotify:track:1QemSPbgRmEqEDE5N4yk45,https://api.spotify.com/v1/tracks/1QemSPbgRmEqEDE5N4yk45,https://api.spotify.com/v1/audio-analysis/1QemSPbgRmEqEDE5N4yk45,273320,4,Mick Moloney,irish banjo
9,0.26,0.0925,2,-16.599,1,0.0436,0.967,2.56e-06,0.0802,0.344,82.979,audio_features,66ia10eVRRx10XASRakso0,spotify:track:66ia10eVRRx10XASRakso0,https://api.spotify.com/v1/tracks/66ia10eVRRx10XASRakso0,https://api.spotify.com/v1/audio-analysis/66ia10eVRRx10XASRakso0,257293,3,Luke Kelly,irish banjo
10,0.376,0.743,8,-10.431,1,0.0473,0.82,0.947,0.241,0.976,110.557,audio_features,1y4rwW2PwLk6ukef9AxwIe,spotify:track:1y4rwW2PwLk6ukef9AxwIe,https://api.spotify.com/v1/tracks/1y4rwW2PwLk6ukef9AxwIe,https://api.spotify.com/v1/audio-analysis/1y4rwW2PwLk6ukef9AxwIe,200248,4,Peter Carberry and Angelina Carberry and John Blake,irish banjo
11,0.467,0.326,10,-9.192,1,0.0294,0.966,0.000963,0.134,0.247,119.499,audio_features,3xyTkzFLATzDmN214fuxsR,spotify:track:3xyTkzFLATzDmN214fuxsR,https://api.spotify.com/v1/tracks/3xyTkzFLATzDmN214fuxsR,https://api.spotify.com/v1/audio-analysis/3xyTkzFLATzDmN214fuxsR,381787,4,Luke Kelly,irish banjo
12,0.446,0.713,7,-9.1,1,0.0365,0.928,0.000359,0.962,0.806,177.086,audio_features,6PB1q0aluCiMJDH6JT62dE,spotify:track:6PB1q0aluCiMJDH6JT62dE,https://api.spotify.com/v1/tracks/6PB1q0aluCiMJDH6JT62dE,https://api.spotify.com/v1/audio-analysis/6PB1q0aluCiMJDH6JT62dE,172160,4,Luke Kelly,irish banjo
13,0.554,0.497,5,-9.884,1,0.124,0.747,2.19e-06,0.156,0.731,145.571,audio_features,4T4qAVQsbz0Pqftf4tc5O5,spotify:track:4T4qAVQsbz0Pqftf4tc5O5,https://api.spotify.com/v1/tracks/4T4qAVQsbz0Pqftf4tc5O5,https://api.spotify.com/v1/audio-analysis/4T4qAVQsbz0Pqftf4tc5O5,220533,3,Mick Moloney,irish banjo
14,0.399,0.67,7,-10.934,1,0.0444,0.928,0.00111,0.939,0.824,176.172,audio_features,7DrFDiTz42oRJXfs6b5oU5,spotify:track:7DrFDiTz42oRJXfs6b5oU5,https://api.spotify.com/v1/tracks/7DrFDiTz42oRJXfs6b5oU5,https://api.spotify.com/v1/audio-analysis/7DrFDiTz42oRJXfs6b5oU5,175680,3,Luke Kelly,irish banjo
15,0.709,0.532,9,-5.106,1,0.026,0.715,0.0,0.336,0.617,108.035,audio_features,3yN2PpVywbTdAbTr8Q0BLE,spotify:track:3yN2PpVywbTdAbTr8Q0BLE,https://api.spotify.com/v1/tracks/3yN2PpVywbTdAbTr8Q0BLE,https://api.spotify.com/v1/audio-analysis/3yN2PpVywbTdAbTr8Q0BLE,181507,4,We Banjo 3,irish banjo
16,0.241,0.231,4,-8.938,1,0.0308,0.921,5.17e-06,0.182,0.293,75.164,audio_features,500iwSaxXN9CQy8quPmmYD,spotify:track:500iwSaxXN9CQy8quPmmYD,https://api.spotify.com/v1/tracks/500iwSaxXN9CQy8quPmmYD,https://api.spotify.com/v1/audio-analysis/500iwSaxXN9CQy8quPmmYD,283547,4,Luke Kelly,irish banjo
17,0.531,0.0747,2,-21.816,1,0.035,0.917,0.893,0.108,0.218,120.897,audio_features,51cOQB2Fmfm0TQV9CJY3mD,spotify:track:51cOQB2Fmfm0TQV9CJY3mD,https://api.spotify.com/v1/tracks/51cOQB2Fmfm0TQV9CJY3mD,https://api.spotify.com/v1/audio-analysis/51cOQB2Fmfm0TQV9CJY3mD,233253,4,Seamus Egan,irish banjo
18,0.556,0.129,2,-13.602,1,0.0348,0.884,0.911,0.109,0.221,129.868,audio_features,7KbIq6VhyNlXFbglalZrB3,spotify:track:7KbIq6VhyNlXFbglalZrB3,https://api.spotify.com/v1/tracks/7KbIq6VhyNlXFbglalZrB3,https://api.spotify.com/v1/audio-analysis/7KbIq6VhyNlXFbglalZrB3,226387,3,Seamus Egan,irish banjo
19,0.541,0.0927,2,-16.316,1,0.0342,0.893,0.892,0.108,0.235,130.641,audio_features,3VyZZDeafgXQc5MLPVHGBj,spotify:track:3VyZZDeafgXQc5MLPVHGBj,https://api.spotify.com/v1/tracks/3VyZZDeafgXQc5MLPVHGBj,https://api.spotify.com/v1/audio-analysis/3VyZZDeafgXQc5MLPVHGBj,228773,3,Seamus Egan,irish banjo
20,0.463,0.705,2,-6.335,1,0.0322,0.444,0.0,0.244,0.631,103.752,audio_features,55FZPAx031YcfhW1ZCN1nG,spotify:track:55FZPAx031YcfhW1ZCN1nG,https://api.spotify.com/v1/tracks/55FZPAx031YcfhW1ZCN1nG,https://api.spotify.com/v1/audio-analysis/55FZPAx031YcfhW1ZCN1nG,156920,4,Luke Kelly,irish banjo
21,0.613,0.728,0,-9.548,1,0.038,0.634,0.955,0.101,0.776,108.045,audio_features,0Ca4WeIIiJrgapaPF1j2WK,spotify:track:0Ca4WeIIiJrgapaPF1j2WK,https://api.spotify.com/v1/tracks/0Ca4WeIIiJrgapaPF1j2WK,https://api.spotify.com/v1/audio-analysis/0Ca4WeIIiJrgapaPF1j2WK,257939,4,Damien O'Kane,irish banjo
22,0.528,0.582,7,-9.457,1,0.031,0.403,0.155,0.19,0.545,106.21,audio_features,3KcLU9b2efCbtexlwWPoJI,spotify:track:3KcLU9b2efCbtexlwWPoJI,https://api.spotify.com/v1/tracks/3KcLU9b2efCbtexlwWPoJI,https://api.spotify.com/v1/audio-analysis/3KcLU9b2efCbtexlwWPoJI,246357,4,Damien O'Kane,irish banjo
23,0.318,0.382,0,-9.732,1,0.0288,0.683,6.75e-06,0.0948,0.251,91.952,audio_features,1edRAAeWBUknvXMj9FlvIu,spotify:track:1edRAAeWBUknvXMj9FlvIu,https://api.spotify.com/v1/tracks/1edRAAeWBUknvXMj9FlvIu,https://api.spotify.com/v1/audio-analysis/1edRAAeWBUknvXMj9FlvIu,217120,4,Luke Kelly,irish banjo
24,0.567,0.43,9,-10.742,1,0.05,0.512,0.0,0.0644,0.83,111.683,audio_features,4EnxgkIxcjLT62yKa4BexF,spotify:track:4EnxgkIxcjLT62yKa4BexF,https://api.spotify.com/v1/tracks/4EnxgkIxcjLT62yKa4BexF,https://api.spotify.com/v1/audio-analysis/4EnxgkIxcjLT62yKa4BexF,185667,4,Mick Moloney,irish banjo
25,0.55,0.693,7,-9.63,1,0.112,0.163,5.56e-06,0.0914,0.312,80.823,audio_features,7I3hpkWUmbQz4me3TOsDt4,spotify:track:7I3hpkWUmbQz4me3TOsDt4,https://api.spotify.com/v1/tracks/7I3hpkWUmbQz4me3TOsDt4,https://api.spotify.com/v1/audio-analysis/7I3hpkWUmbQz4me3TOsDt4,215581,4,Stockton's Wing,irish banjo
26,0.656,0.576,9,-10.757,1,0.0425,0.897,2.2e-06,0.181,0.84,101.246,audio_features,4OE4sw38HEU83vvXG5NpyU,spotify:track:4OE4sw38HEU83vvXG5NpyU,https://api.spotify.com/v1/tracks/4OE4sw38HEU83vvXG5NpyU,https://api.spotify.com/v1/audio-analysis/4OE4sw38HEU83vvXG5NpyU,219853,4,Mick Moloney,irish banjo
27,0.432,0.105,4,-16.21,1,0.0329,0.901,1.23e-06,0.119,0.315,112.514,audio_features,4z1uhi0dhfJGuRJwdXa9TM,spotify:track:4z1uhi0dhfJGuRJwdXa9TM,https://api.spotify.com/v1/tracks/4z1uhi0dhfJGuRJwdXa9TM,https://api.spotify.com/v1/audio-analysis/4z1uhi0dhfJGuRJwdXa9TM,285733,4,Luke Kelly,irish banjo
28,0.638,0.538,4,-8.691,1,0.0274,0.762,0.106,0.143,0.711,92.013,audio_features,4MAy7OEWAoKJ58REP7tQio,spotify:track:4MAy7OEWAoKJ58REP7tQio,https://api.spotify.com/v1/tracks/4MAy7OEWAoKJ58REP7tQio,https://api.spotify.com/v1/audio-analysis/4MAy7OEWAoKJ58REP7tQio,181977,4,We Banjo 3,irish banjo
29,0.434,0.869,2,-3.776,1,0.0378,0.311,0.941,0.15,0.716,121.716,audio_features,7Hds1a6K9NvfNhEVjZmVy0,spotify:track:7Hds1a6K9NvfNhEVjZmVy0,https://api.spotify.com/v1/tracks/7Hds1a6K9NvfNhEVjZmVy0,https://api.spotify.com/v1/audio-analysis/7Hds1a6K9NvfNhEVjZmVy0,271053,4,We Banjo 3,irish banjo
30,0.613,0.409,4,-7.285,1,0.0366,0.871,3.98e-05,0.0895,0.217,64.873,audio_features,2bbKyoYeac6bTygWAQj9t7,spotify:track:2bbKyoYeac6bTygWAQj9t7,https://api.spotify.com/v1/tracks/2bbKyoYeac6bTygWAQj9t7,https://api.spotify.com/v1/audio-analysis/2bbKyoYeac6bTygWAQj9t7,247027,4,We Banjo 3,irish banjo
31,0.647,0.696,5,-3.812,1,0.0256,0.549,0.0,0.123,0.747,105.033,audio_features,2zoTSoRC0t0l5vkokMzyVm,spotify:track:2zoTSoRC0t0l5vkokMzyVm,https://api.spotify.com/v1/tracks/2zoTSoRC0t0l5vkokMzyVm,https://api.spotify.com/v1/audio-analysis/2zoTSoRC0t0l5vkokMzyVm,213240,4,We Banjo 3,irish banjo
32,0.439,0.397,9,-6.437,1,0.0314,0.708,0.000643,0.299,0.457,122.817,audio_features,23NQTJNvVUQdO7es6YC7iA,spotify:track:23NQTJNvVUQdO7es6YC7iA,https://api.spotify.com/v1/tracks/23NQTJNvVUQdO7es6YC7iA,https://api.spotify.com/v1/audio-analysis/23NQTJNvVUQdO7es6YC7iA,198280,3,We Banjo 3,irish banjo
33,0.611,0.136,11,-17.466,1,0.0308,0.765,0.0,0.0861,0.494,105.857,audio_features,3qUAGcInwQbX3zGnVnSDEf,spotify:track:3qUAGcInwQbX3zGnVnSDEf,https://api.spotify.com/v1/tracks/3qUAGcInwQbX3zGnVnSDEf,https://api.spotify.com/v1/audio-analysis/3qUAGcInwQbX3zGnVnSDEf,299133,4,Luke Kelly,irish banjo
34,0.379,0.754,2,-10.224,1,0.0445,0.248,0.935,0.0637,0.968,120.133,audio_features,3ifl9dmhhqmBb8y0RHy8sc,spotify:track:3ifl9dmhhqmBb8y0RHy8sc,https://api.spotify.com/v1/tracks/3ifl9dmhhqmBb8y0RHy8sc,https://api.spotify.com/v1/audio-analysis/3ifl9dmhhqmBb8y0RHy8sc,244066,4,We Banjo 3,irish banjo
35,0.683,0.621,7,-11.544,1,0.304,0.8,0.0,0.751,0.533,117.388,audio_features,0sgACQlrv8BX7smJY6LBLf,spotify:track:0sgACQlrv8BX7smJY6LBLf,https://api.spotify.com/v1/tracks/0sgACQlrv8BX7smJY6LBLf,https://api.spotify.com/v1/audio-analysis/0sgACQlrv8BX7smJY6LBLf,144533,4,Luke Kelly,irish banjo
36,0.476,0.673,2,-7.724,1,0.0373,0.494,0.0,0.339,0.61,104.016,audio_features,6WMgNcsYxZI8byUftkuEC9,spotify:track:6WMgNcsYxZI8byUftkuEC9,https://api.spotify.com/v1/tracks/6WMgNcsYxZI8byUftkuEC9,https://api.spotify.com/v1/audio-analysis/6WMgNcsYxZI8byUftkuEC9,159293,4,Luke Kelly,irish banjo
37,0.602,0.629,7,-8.136,1,0.0297,0.534,0.0,0.324,0.779,135.416,audio_features,7L4ge2PayH68JTMcll5LM0,spotify:track:7L4ge2PayH68JTMcll5LM0,https://api.spotify.com/v1/tracks/7L4ge2PayH68JTMcll5LM0,https://api.spotify.com/v1/audio-analysis/7L4ge2PayH68JTMcll5LM0,203560,4,Luke Kelly,irish banjo
38,0.507,0.529,5,-7.624,1,0.0305,0.763,8.75e-05,0.196,0.54,132.958,audio_features,35Aw03N4PcGuDC9R7E40vy,spotify:track:35Aw03N4PcGuDC9R7E40vy,https://api.spotify.com/v1/tracks/35Aw03N4PcGuDC9R7E40vy,https://api.spotify.com/v1/audio-analysis/35Aw03N4PcGuDC9R7E40vy,180773,4,Luke Kelly,irish banjo
39,0.579,0.154,9,-9.668,1,0.0311,0.859,1.67e-05,0.0737,0.261,137.963,audio_features,7nP1hm1520OCW6LOIq7CuO,spotify:track:7nP1hm1520OCW6LOIq7CuO,https://api.spotify.com/v1/tracks/7nP1hm1520OCW6LOIq7CuO,https://api.spotify.com/v1/audio-analysis/7nP1hm1520OCW6LOIq7CuO,295333,4,We Banjo 3,irish banjo
40,0.563,0.331,9,-8.15,1,0.0965,0.779,0.0,0.135,0.625,165.514,audio_features,0REcex1jy3669xPExsTGYA,spotify:track:0REcex1jy3669xPExsTGYA,https://api.spotify.com/v1/tracks/0REcex1jy3669xPExsTGYA,https://api.spotify.com/v1/audio-analysis/0REcex1jy3669xPExsTGYA,256040,4,Mick Moloney,irish banjo
41,0.42,0.791,2,-4.28,1,0.0309,0.479,0.679,0.0763,0.71,108.241,audio_features,6ZG36wlZUKILCdUI6xkDwS,spotify:track:6ZG36wlZUKILCdUI6xkDwS,https://api.spotify.com/v1/tracks/6ZG36wlZUKILCdUI6xkDwS,https://api.spotify.com/v1/audio-analysis/6ZG36wlZUKILCdUI6xkDwS,197853,4,We Banjo 3,irish banjo
42,0.425,0.699,7,-12.002,1,0.215,0.91,0.00147,0.976,0.84,185.072,audio_features,1iWQPbvr5HMAb3colGcaHo,spotify:track:1iWQPbvr5HMAb3colGcaHo,https://api.spotify.com/v1/tracks/1iWQPbvr5HMAb3colGcaHo,https://api.spotify.com/v1/audio-analysis/1iWQPbvr5HMAb3colGcaHo,208213,3,Luke Kelly,irish banjo
43,0.585,0.451,9,-8.902,1,0.0278,0.602,9.08e-06,0.366,0.383,115.883,audio_features,0eDtThLgE9QalN4bTpsXTW,spotify:track:0eDtThLgE9QalN4bTpsXTW,https://api.spotify.com/v1/tracks/0eDtThLgE9QalN4bTpsXTW,https://api.spotify.com/v1/audio-analysis/0eDtThLgE9QalN4bTpsXTW,260213,4,Stockton's Wing,irish banjo
44,0.645,0.358,2,-9.87,1,0.19,0.771,1.15e-06,0.286,0.74,150.729,audio_features,7L5EzgCzI4LNOkw4FFjG0V,spotify:track:7L5EzgCzI4LNOkw4FFjG0V,https://api.spotify.com/v1/tracks/7L5EzgCzI4LNOkw4FFjG0V,https://api.spotify.com/v1/audio-analysis/7L5EzgCzI4LNOkw4FFjG0V,182080,4,Mick Moloney,irish banjo
45,0.54,0.493,7,-9.465,1,0.0443,0.744,5.15e-05,0.19,0.778,152.33,audio_features,4KRm6tOmKwukrtDHxsIuj4,spotify:track:4KRm6tOmKwukrtDHxsIuj4,https://api.spotify.com/v1/tracks/4KRm6tOmKwukrtDHxsIuj4,https://api.spotify.com/v1/audio-analysis/4KRm6tOmKwukrtDHxsIuj4,151107,4,Mick Moloney,irish banjo
46,0.443,0.936,9,-2.078,1,0.0332,0.613,0.891,0.0893,0.566,103.315,audio_features,6Fp3lfC4O6ylPpaDUujt6L,spotify:track:6Fp3lfC4O6ylPpaDUujt6L,https://api.spotify.com/v1/tracks/6Fp3lfC4O6ylPpaDUujt6L,https://api.spotify.com/v1/audio-analysis/6Fp3lfC4O6ylPpaDUujt6L,188600,4,We Banjo 3,irish banjo
47,0.556,0.437,7,-13.449,1,0.0604,0.824,0.0,0.67,0.553,122.388,audio_features,7Ia9chy3jVERVyxU4jPEgw,spotify:track:7Ia9chy3jVERVyxU4jPEgw,https://api.spotify.com/v1/tracks/7Ia9chy3jVERVyxU4jPEgw,https://api.spotify.com/v1/audio-analysis/7Ia9chy3jVERVyxU4jPEgw,246667,4,Luke Kelly,irish banjo
48,0.62,0.319,7,-7.399,1,0.029,0.836,0.0,0.0827,0.429,88.939,audio_features,78iJh6p4GQsXKpvz85PctB,spotify:track:78iJh6p4GQsXKpvz85PctB,https://api.spotify.com/v1/tracks/78iJh6p4GQsXKpvz85PctB,https://api.spotify.com/v1/audio-analysis/78iJh6p4GQsXKpvz85PctB,209773,4,We Banjo 3,irish banjo
49,0.616,0.479,7,-14.478,1,0.0855,0.93,0.0,0.961,0.964,133.403,audio_features,1WnOcO67L9QPI7tTzG4RNe,spotify:track:1WnOcO67L9QPI7tTzG4RNe,https://api.spotify.com/v1/tracks/1WnOcO67L9QPI7tTzG4RNe,https://api.spotify.com/v1/audio-analysis/1WnOcO67L9QPI7tTzG4RNe,208107,4,Luke Kelly,irish banjo
0,0.537,0.816,2,-4.883,1,0.0339,0.308,0.0,0.173,0.913,84.409,audio_features,0XhdRWx2LT4OIAy8e36TYE,spotify:track:0XhdRWx2LT4OIAy8e36TYE,https://api.spotify.com/v1/tracks/0XhdRWx2LT4OIAy8e36TYE,https://api.spotify.com/v1/audio-analysis/0XhdRWx2LT4OIAy8e36TYE,181813,4,Sharon Shannon,irish accordion
1,0.47,0.564,2,-8.129,1,0.0414,0.425,0.00658,0.174,0.845,119.355,audio_features,3FnKOidmaJJzdP52XBWZ5f,spotify:track:3FnKOidmaJJzdP52XBWZ5f,https://api.spotify.com/v1/tracks/3FnKOidmaJJzdP52XBWZ5f,https://api.spotify.com/v1/audio-analysis/3FnKOidmaJJzdP52XBWZ5f,293573,4,Billy McComiskey,irish accordion
2,0.245,0.587,4,-10.799,1,0.0392,0.0667,0.00632,0.0905,0.494,184.76,audio_features,1BadA0XjMMQ26S7wCD8G4B,spotify:track:1BadA0XjMMQ26S7wCD8G4B,https://api.spotify.com/v1/tracks/1BadA0XjMMQ26S7wCD8G4B,https://api.spotify.com/v1/audio-analysis/1BadA0XjMMQ26S7wCD8G4B,314133,3,Sharon Shannon,irish accordion
3,0.693,0.414,2,-13.884,1,0.277,0.341,0.0781,0.0892,0.672,79.729,audio_features,22XHcea6uhw7nzohxrpROn,spotify:track:22XHcea6uhw7nzohxrpROn,https://api.spotify.com/v1/tracks/22XHcea6uhw7nzohxrpROn,https://api.spotify.com/v1/audio-analysis/22XHcea6uhw7nzohxrpROn,239933,4,Sharon Shannon,irish accordion
4,0.421,0.807,2,-4.85,1,0.0406,0.294,0.0,0.139,0.922,169.441,audio_features,6xmX3MKuRjkyVfwgQwuPxY,spotify:track:6xmX3MKuRjkyVfwgQwuPxY,https://api.spotify.com/v1/tracks/6xmX3MKuRjkyVfwgQwuPxY,https://api.spotify.com/v1/audio-analysis/6xmX3MKuRjkyVfwgQwuPxY,181773,4,Sharon Shannon,irish accordion
5,0.591,0.88,7,-4.619,1,0.0429,0.632,0.0,0.235,0.938,124.529,audio_features,1BMneXdBDvRSgA9FgiBCJk,spotify:track:1BMneXdBDvRSgA9FgiBCJk,https://api.spotify.com/v1/tracks/1BMneXdBDvRSgA9FgiBCJk,https://api.spotify.com/v1/audio-analysis/1BMneXdBDvRSgA9FgiBCJk,284933,4,John Whelan,irish accordion
6,0.347,0.703,7,-7.039,1,0.0343,0.686,4.46e-05,0.121,0.797,90.953,audio_features,7Fy6XL8mlSQkQ0EGAMtkLN,spotify:track:7Fy6XL8mlSQkQ0EGAMtkLN,https://api.spotify.com/v1/tracks/7Fy6XL8mlSQkQ0EGAMtkLN,https://api.spotify.com/v1/audio-analysis/7Fy6XL8mlSQkQ0EGAMtkLN,271547,4,Sharon Shannon,irish accordion
